mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean
3,2015-10-02 07:48:46,2015-10-02 07:58:46,7.87,5.47,-3.35,8.329999923706055,23.260000228881836,21.540000915527344,5.35,shear,False,False,True,3.165,60.688,0.624,17.397,-4.039999961853027,2.680000066757202,-7.159999847412109,-9.853,159.479,1.15,2015-10-02 07:52:34.146000+00:00,3,7.871,5.456,-3.338,6.396,60.688,595,655,515,575,18.887,15.189,-22.616,31.499,15.243,-22.753,31.183,11.69,-6.11,14.677,11.69,-6.11,14.677,0.624,0.719,17.397,15.632,13.581,39.121,-72.595,19.854,53.62,-36.471,-108.523,-86.541,-293.082,-110.066,-85.741,-287.798,4347268.0,465031.625,4093883.5,484534.938,5255587.0,448733.0,4900793.5,477353.031,0.576,
3,2015-10-02 07:48:46,2015-10-02 07:58:46,7.87,5.47,-3.35,8.329999923706055,23.260000228881836,21.540000915527344,2.458,rx_en,False,False,True,3.165,60.688,0.624,17.397,-4.039999961853027,2.680000066757202,-7.159999847412109,-9.853,159.479,1.15,2015-10-02 07:52:34.146000+00:00,3,7.871,5.456,-3.338,6.396,60.688,595,655,515,575,18.887,15.189,-22.616,31.499,15.243,-22.753,31.183,11.69,-6.11,14.677,11.69,-6.11,14.677,0.624,0.719,17.397,15.632,13.581,39.121,-72.595,19.854,53.62,-36.471,-108.523,-86.541,-293.082,-110.066,-85.741,-287.798,4347268.0,465031.625,4093883.5,484534.938,5255587.0,448733.0,4900793.5,477353.031,0.576,
3,2015-10-02 07:48:46,2015-10-02 07:58:46,7.87,5.47,-3.35,8.329999923706055,23.260000228881836,21.540000915527344,2.35,va_cs,False,False,True,3.165,60.688,0.624,17.397,-4.039999961853027,2.680000066757202,-7.159999847412109,-9.853,159.479,1.15,2015-10-02 07:52:34.146000+00:00,3,7.871,5.456,-3.338,6.396,60.688,595,655,515,575,18.887,15.189,-22.616,31.499,15.243,-22.753,31.183,11.69,-6.11,14.677,11.69,-6.11,14.677,0.624,0.719,17.397,15.632,13.581,39.121,-72.595,19.854,53.62,-36.471,-108.523,-86.541,-293.082,-110.066,-85.741,-287.798,4347268.0,465031.625,4093883.5,484534.938,5255587.0,448733.0,4900793.5,477353.031,0.576,
3,2015-10-02 07:48:46,2015-10-02 07:58:46,7.87,5.47,-3.35,8.329999923706055,23.260000228881836,21.540000915527344,2.35,bisection,False,False,True,3.165,60.688,0.624,17.397,-4.039999961853027,2.680000066757202,-7.159999847412109,-9.853,159.479,1.15,2015-10-02 07:52:34.146000+00:00,3,7.871,5.456,-3.338,6.396,60.688,595,655,515,575,18.887,15.189,-22.616,31.499,15.243,-22.753,31.183,11.69,-6.11,14.677,11.69,-6.11,14.677,0.624,0.719,17.397,15.632,13.581,39.121,-72.595,19.854,53.62,-36.471,-108.523,-86.541,-293.082,-110.066,-85.741,-287.798,4347268.0,465031.625,4093883.5,484534.938,5255587.0,448733.0,4900793.5,477353.031,0.576,
3,2015-10-03 06:59:12,2015-10-03 07:09:12,7.83,4.86,-2.75,0.8600000143051147,35.20000076293945,17.889999389648438,3.512,shear,False,False,True,2.662,37.483,1.493,5.497,-6.570000171661377,5.159999847412109,-6.400000095367432,-11.616,141.122,1.53,2015-10-03 07:03:44.188000+00:00,3,7.825,4.857,-2.747,5.58,37.483,221,235,255,312,42.467,12.418,-10.386,36.379,12.697,-10.723,36.824,-0.708,-31.682,22.449,-0.708,-31.682,22.449,1.493,1.767,5.497,6.552,-12.04,-61.34,-124.217,-9.177,-40.774,-105.888,-51.004,-186.545,-232.192,-50.343,-189.179,-232.244,2795401.0,710463.5,2739354.5,633752.062,3089956.0,766975.25,2983112.75,748728.688,0.108,
3,2015-10-03 06:59:12,2015-10-03 07:09:12,7.83,4.86,-2.75,0.8600000143051147,35.20000076293945,17.889999389648438,2.072,rx_en,False,False,True,2.662,37.483,1.493,5.497,-6.570000171661377,5.159999847412109,-6.400000095367432,-11.616,141.122,1.53,2015-10-03 07:03:44.188000+00:00,3,7.825,4.857,-2.747,5.58,37.483,221,235,255,312,42.467,12.418,-10.386,36.379,12.697,-10.723,36.824,-0.708,-31.682,22.449,-0.708,-31.682,22.449,1.493,1.767,5.497,6.552,-12.04,-61.34,-124.217,-9.177,-40.774,-105.888,-51.004,-186.545,-232.192,-50.343,-189.179,-232.244,2795401.0,710463.5,2739354.5,633752.062,3089956.0,766975.25,2983112.75,748728.688,0.108,
3,2015-10-03 06:59:12,2015-10-03 07:09:12,7.83,4.86,-2.75,0.8600000143051147,35.20000076293945,17.889999389648438,2.072,va_cs,False,False,True,2.662,37.483,1.493,5.497,-6.570000171661377,5.159999847412109,-6.400000095367432,-11.616,141.122,1.53,2015-10-03 07:03:44.188000+00:00,3,7.825,4.857,-2.747,5.58,37.483,221,235,255,312,42.467,12.418,-10.386,36.379,12.697,-10.723,36.824,-0.708,-31.682,22.449,-0.708,-31.682,22.449,1.493,1.767,5.497,6.552,-12.04,-61.34,-124.217,-9.177,-40.774,-105.888,-51.004,-186.545,-232.192,-50.343,-189.179,-232.244,2795401.0,710463.5,2739354.5,633752.062,3089956.0,766975.25,2983112.75,748728.688,0.108,
3,2015-10-03 06:59:12,2015-10-03 07:09:12,7.83,4.86,-2.75,0.8600000143051147,35.20000076293945,17.889999389648438,1.753,bisection,False,False,True,2.662,37.483,1.493,5.497,-6.570000171661377,5.159999847412109,-6.400000095367432,-11.616,141.122,1.53,2015-10-03 07:03:44.188000+00:00,3,7.825,4.857,-2.747,5.58,37.483,221,235,255,312,42.467,12.418,-10.386,36.379,12.697,-10.723,36.824,-0.708,-31.682,22.449,-0.708,-31.682,22.449,1.493,1.767,5.497,6.552,-12.04,-61.34,-124.217,-9.177,-40.774,-105.888,-51.004,-186.545,-232.192,-50.343,-189.179,-232.244,2795401.0,710463.5,2739354.5,633752.062,3089956.0,766975.25,2983112.75,748728.688,0.108,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,2.416,shear,False,False,True,4.404,51.217,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:30:34.109000+00:00,3,5.84,8.824,-5.038,10.161,51.217,616,676,536,596,150.423,8.82,-13.91,34.772,8.735,-13.811,35.045,-4.464,-2.599,-16.529,-4.464,-2.599,-16.529,0.634,0.672,15.022,14.955,41.037,14.223,-44.43,45.632,24.479,-21.847,-30.189,-96.691,-222.264,-26.972,-85.633,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.066,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,3.029,rx_en,False,False,True,4.404,51.217,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:30:34.109000+00:00,3,5.84,8.824,-5.038,10.161,51.217,616,676,536,596,150.423,8.82,-13.91,34.772,8.735,-13.811,35.045,-4.464,-2.599,-16.529,-4.464,-2.599,-16.529,0.634,0.672,15.022,14.955,41.037,14.223,-44.43,45.632,24.479,-21.847,-30.189,-96.691,-222.264,-26.972,-85.633,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.066,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,4.031,va_cs,False,False,True,4.404,51.217,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:30:34.109000+00:00,3,5.84,8.824,-5.038,10.161,51.217,616,676,536,596,150.423,8.82,-13.91,34.772,8.735,-13.811,35.045,-4.464,-2.599,-16.529,-4.464,-2.599,-16.529,0.634,0.672,15.022,14.955,41.037,14.223,-44.43,45.632,24.479,-21.847,-30.189,-96.691,-222.264,-26.972,-85.633,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.066,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,4.535,bisection,False,False,True,4.404,51.217,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:30:34.109000+00:00,3,5.84,8.824,-5.038,10.161,51.217,616,676,536,596,150.423,8.82,-13.91,34.772,8.735,-13.811,35.045,-4.464,-2.599,-16.529,-4.464,-2.599,-16.529,0.634,0.672,15.022,14.955,41.037,14.223,-44.43,45.632,24.479,-21.847,-30.189,-96.691,-222.264,-26.972,-85.633,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.066,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,2.416,shear,False,False,True,4.405,51.246,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:32:14.161000+00:00,3,5.825,8.83,-5.031,10.163,51.246,616,676,536,596,150.375,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.598,-16.53,-4.465,-2.598,-16.53,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.203,-96.679,-222.264,-26.984,-85.63,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,3.029,rx_en,False,False,True,4.405,51.246,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:32:14.161000+00:00,3,5.825,8.83,-5.031,10.163,51.246,616,676,536,596,150.375,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.598,-16.53,-4.465,-2.598,-16.53,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.203,-96.679,-222.264,-26.984,-85.63,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,4.031,va_cs,False,False,True,4.405,51.246,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:32:14.161000+00:00,3,5.825,8.83,-5.031,10.163,51.246,616,676,536,596,150.375,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.598,-16.53,-4.465,-2.598,-16.53,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.203,-96.679,-222.264,-26.984,-85.63,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,4.535,bisection,False,False,True,4.405,51.246,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:32:14.161000+00:00,3,5.825,8.83,-5.031,10.163,51.246,616,676,536,596,150.375,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.598,-16.53,-4.465,-2.598,-16.53,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.203,-96.679,-222.264,-26.984,-85.63,-218.143,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,2.416,shear,False,False,True,4.405,51.252,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:33:04.111000+00:00,3,5.815,8.834,-5.025,10.164,51.252,415,475,335,395,150.371,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.599,-16.527,-4.465,-2.599,-16.527,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.157,-96.702,-222.257,-26.984,-85.632,-218.125,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,3.029,rx_en,False,False,True,4.405,51.252,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:33:04.111000+00:00,3,5.815,8.834,-5.025,10.164,51.252,415,475,335,395,150.371,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.599,-16.527,-4.465,-2.599,-16.527,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.157,-96.702,-222.257,-26.984,-85.632,-218.125,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,4.031,va_cs,False,False,True,4.405,51.252,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:33:04.111000+00:00,3,5.815,8.834,-5.025,10.164,51.252,415,475,335,395,150.371,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.599,-16.527,-4.465,-2.599,-16.527,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.157,-96.702,-222.257,-26.984,-85.632,-218.125,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-03 15:27:20,2015-10-03 15:37:20,5.82,8.83,-5.03,7.579999923706055,-7.409999847412109,2.549999952316284,4.535,bisection,False,False,True,4.405,51.252,0.634,15.022,-4.869999885559082,-3.759999990463257,-4.21999979019165,5.235,221.705,2.34,2015-10-03 15:33:04.111000+00:00,3,5.815,8.834,-5.025,10.164,51.252,415,475,335,395,150.371,8.82,-13.939,34.76,8.737,-13.842,35.033,-4.465,-2.599,-16.527,-4.465,-2.599,-16.527,0.634,0.672,15.022,14.955,41.061,14.182,-44.438,45.642,24.434,-21.859,-30.157,-96.702,-222.257,-26.984,-85.632,-218.125,6160318.5,528157.688,6040959.0,508460.812,7209304.0,519870.312,6968911.5,514548.156,2.065,
3,2015-10-04 07:06:25,2015-10-04 07:16:25,7.97,4.93,-2.85,16.5,38.02000045776367,4.880000114440918,4.528,shear,False,False,True,1.813,138.651,1.081,4.87,-5.090000152587891,5.480000019073486,-5.889999866485596,-11.813,137.065,0.9,2015-10-04 07:10:54.132000+00:00,3,7.97,4.924,-2.838,5.683,138.651,139,199,219,279,56.6,31.398,-29.142,13.691,32.791,-27.92,15.018,-2.259,-39.467,-2.245,-2.259,-39.467,-2.245,1.081,1.201,4.87,4.677,-375.919,-213.928,-145.708,-401.826,-216.823,-152.179,-85.232,-0.852,60.002,-82.323,6.702,60.606,993006.812,399169.625,1313980.375,594298.875,1012805.875,707789.188,1211245.25,666152.188,0.066,
3,2015-10-04 07:06:25,2015-10-04 07:16:25,7.97,4.93,-2.85,16.5,38.02000045776367,4.880000114440918,2.806,rx_en,False,False,True,1.813,138.651,1.081,4.87,-5.090000152587891,5.480000019073486,-5.889999866485596,-11.813,137.065,0.9,2015-10-04 07:10:54.132000+00:00,3,7.97,4.924,-2.838,5.683,138.651,139,199,219,279,56.6,31.398,-29.142,13.691,32.791,-27.92,15.018,-2.259,-39.467,-2.245,-2.259,-39.467,-2.245,1.081,1.201,4.87,4.677,-375.919,-213.928,-145.708,-401.826,-216.823,-152.179,-85.232,-0.852,60.002,-82.323,6.702,60.606,993006.812,399169.625,1313980.375,594298.875,1012805.875,707789.188,1211245.25,666152.188,0.066,
3,2015-10-04 07:06:25,2015-10-04 07:16:25,7.97,4.93,-2.85,16.5,38.02000045776367,4.880000114440918,2.806,va_cs,False,False,True,1.813,138.651,1.081,4.87,-5.090000152587891,5.480000019073486,-5.889999866485596,-11.813,137.065,0.9,2015-10-04 07:10:54.132000+00:00,3,7.97,4.924,-2.838,5.683,138.651,139,199,219,279,56.6,31.398,-29.142,13.691,32.791,-27.92,15.018,-2.259,-39.467,-2.245,-2.259,-39.467,-2.245,1.081,1.201,4.87,4.677,-375.919,-213.928,-145.708,-401.826,-216.823,-152.179,-85.232,-0.852,60.002,-82.323,6.702,60.606,993006.812,399169.625,1313980.375,594298.875,1012805.875,707789.188,1211245.25,666152.188,0.066,
3,2015-10-04 07:06:25,2015-10-04 07:16:25,7.97,4.93,-2.85,16.5,38.02000045776367,4.880000114440918,2.806,bisection,False,False,True,1.813,138.651,1.081,4.87,-5.090000152587891,5.480000019073486,-5.889999866485596,-11.813,137.065,0.9,2015-10-04 07:10:54.132000+00:00,3,7.97,4.924,-2.838,5.683,138.651,139,199,219,279,56.6,31.398,-29.142,13.691,32.791,-27.92,15.018,-2.259,-39.467,-2.245,-2.259,-39.467,-2.245,1.081,1.201,4.87,4.677,-375.919,-213.928,-145.708,-401.826,-216.823,-152.179,-85.232,-0.852,60.002,-82.323,6.702,60.606,993006.812,399169.625,1313980.375,594298.875,1012805.875,707789.188,1211245.25,666152.188,0.066,
3,2015-10-04 08:07:11,2015-10-04 08:17:11,8.13,5.6,-3.56,0.9300000071525574,20.989999771118164,4.21999979019165,5.498,shear,False,False,True,0.937,119.904,1.143,4.202,-5.440000057220459,3.880000114440918,-6.21999979019165,-9.978,148.057,1.04,2015-10-04 08:11:14.131000+00:00,3,8.132,5.593,-3.546,6.622,119.904,356,416,276,336,29.564,5.623,-25.321,-5.959,5.299,-25.069,-5.51,6.424,-21.703,6.956,6.424,-21.703,6.956,1.143,1.141,4.202,3.863,-9.325,-79.698,-39.259,-6.868,-84.706,-40.241,-167.469,-99.874,-352.175,-178.455,-101.356,-365.377,2882969.25,980359.625,2910982.25,1159256.5,3793801.25,1408869.0,3834297.5,1637466.75,0.301,
3,2015-10-04 08:07:11,2015-10-04 08:17:11,8.13,5.6,-3.56,0.9300000071525574,20.989999771118164,4.21999979019165,2.697,rx_en,False,False,True,0.937,119.904,1.143,4.202,-5.440000057220459,3.880000114440918,-6.21999979019165,-9.978,148.057,1.04,2015-10-04 08:11:14.131000+00:00,3,8.132,5.593,-3.546,6.622,119.904,356,416,276,336,29.564,5.623,-25.321,-5.959,5.299,-25.069,-5.51,6.424,-21.703,6.956,6.424,-21.703,6.956,1.143,1.141,4.202,3.863,-9.325,-79.698,-39.259,-6.868,-84.706,-40.241,-167.469,-99.874,-352.175,-178.455,-101.356,-365.377,2882969.25,980359.625,2910982.25,1159256.5,3793801.25,1408869.0,3834297.5,1637466.75,0.301,
3,2015-10-04 08:07:11,2015-10-04 08:17:11,8.13,5.6,-3.56,0.9300000071525574,20.989999771118164,4.21999979019165,2.56,va_cs,False,False,True,0.937,119.904,1.143,4.202,-5.440000057220459,3.880000114440918,-6.21999979019165,-9.978,148.057,1.04,2015-10-04 08:11:14.131000+00:00,3,8.132,5.593,-3.546,6.622,119.904,356,416,276,336,29.564,5.623,-25.321,-5.959,5.299,-25.069,-5.51,6.424,-21.703,6.956,6.424,-21.703,6.956,1.143,1.141,4.202,3.863,-9.325,-79.698,-39.259,-6.868,-84.706,-40.241,-167.469,-99.874,-352.175,-178.455,-101.356,-365.377,2882969.25,980359.625,2910982.25,1159256.5,3793801.25,1408869.0,3834297.5,1637466.75,0.301,
3,2015-10-04 08:07:11,2015-10-04 08:17:11,8.13,5.6,-3.56,0.9300000071525574,20.989999771118164,4.21999979019165,2.56,bisection,False,False,True,0.937,119.904,1.143,4.202,-5.440000057220459,3.880000114440918,-6.21999979019165,-9.978,148.057,1.04,2015-10-04 08:11:14.131000+00:00,3,8.132,5.593,-3.546,6.622,119.904,356,416,276,336,29.564,5.623,-25.321,-5.959,5.299,-25.069,-5.51,6.424,-21.703,6.956,6.424,-21.703,6.956,1.143,1.141,4.202,3.863,-9.325,-79.698,-39.259,-6.868,-84.706,-40.241,-167.469,-99.874,-352.175,-178.455,-101.356,-365.377,2882969.25,980359.625,2910982.25,1159256.5,3793801.25,1408869.0,3834297.5,1637466.75,0.301,
3,2015-10-05 14:17:29,2015-10-05 14:27:29,6.68,8.34,-5.23,6.460000038146973,18.170000076293945,23.049999237060547,11.209,shear,False,False,True,2.601,44.12,0.514,5.852,-2.640000104904175,3.7100000381469727,0.6499999761581421,3.24,80.063,1.96,2015-10-05 14:24:04.219000+00:00,3,6.66,8.354,-5.224,9.853,44.12,102,162,22,82,7.667,6.929,-12.442,29.831,7.167,-12.408,29.601,9.243,-12.423,24.042,9.243,-12.423,24.042,0.514,0.617,5.852,5.054,10.549,-100.442,-118.73,17.126,-84.526,-103.006,-66.131,-190.453,-329.303,-68.818,-196.817,-329.288,3719295.0,729067.25,3428007.25,830543.938,6105478.5,717619.125,5756142.0,873123.875,0.171,
3,2015-10-05 14:17:29,2015-10-05 14:27:29,6.68,8.34,-5.23,6.460000038146973,18.170000076293945,23.049999237060547,13.988,rx_en,False,False,True,2.601,44.12,0.514,5.852,-2.640000104904175,3.7100000381469727,0.6499999761581421,3.24,80.063,1.96,2015-10-05 14:24:04.219000+00:00,3,6.66,8.354,-5.224,9.853,44.12,102,162,22,82,7.667,6.929,-12.442,29.831,7.167,-12.408,29.601,9.243,-12.423,24.042,9.243,-12.423,24.042,0.514,0.617,5.852,5.054,10.549,-100.442,-118.73,17.126,-84.526,-103.006,-66.131,-190.453,-329.303,-68.818,-196.817,-329.288,3719295.0,729067.25,3428007.25,830543.938,6105478.5,717619.125,5756142.0,873123.875,0.171,
3,2015-10-05 14:17:29,2015-10-05 14:27:29,6.68,8.34,-5.23,6.460000038146973,18.170000076293945,23.049999237060547,14.871,va_cs,False,False,True,2.601,44.12,0.514,5.852,-2.640000104904175,3.7100000381469727,0.6499999761581421,3.24,80.063,1.96,2015-10-05 14:24:04.219000+00:00,3,6.66,8.354,-5.224,9.853,44.12,102,162,22,82,7.667,6.929,-12.442,29.831,7.167,-12.408,29.601,9.243,-12.423,24.042,9.243,-12.423,24.042,0.514,0.617,5.852,5.054,10.549,-100.442,-118.73,17.126,-84.526,-103.006,-66.131,-190.453,-329.303,-68.818,-196.817,-329.288,3719295.0,729067.25,3428007.25,830543.938,6105478.5,717619.125,5756142.0,873123.875,0.171,
3,2015-10-05 14:17:29,2015-10-05 14:27:29,6.68,8.34,-5.23,6.460000038146973,18.170000076293945,23.049999237060547,5.85,bisection,False,False,True,2.601,44.12,0.514,5.852,-2.640000104904175,3.7100000381469727,0.6499999761581421,3.24,80.063,1.96,2015-10-05 14:24:04.219000+00:00,3,6.66,8.354,-5.224,9.853,44.12,102,162,22,82,7.667,6.929,-12.442,29.831,7.167,-12.408,29.601,9.243,-12.423,24.042,9.243,-12.423,24.042,0.514,0.617,5.852,5.054,10.549,-100.442,-118.73,17.126,-84.526,-103.006,-66.131,-190.453,-329.303,-68.818,-196.817,-329.288,3719295.0,729067.25,3428007.25,830543.938,6105478.5,717619.125,5756142.0,873123.875,0.171,
3,2015-10-06 14:20:42,2015-10-06 14:30:42,6.74,8.29,-5.18,-2.869999885559082,-11.680000305175781,-16.6200008392334,1.489,shear,False,True,True,2.393,35.491,0.73,5.296,-2.0,-4.150000095367432,-1.600000023841858,2.934,248.916,1.89,2015-10-06 14:24:44.108000+00:00,3,6.75,8.283,-5.179,9.769,35.491,362,422,282,342,15.243,8.526,-14.107,34.833,8.609,-13.752,34.613,10.663,-20.227,27.066,10.663,-20.227,27.066,0.73,0.736,5.296,5.761,-3.29,15.115,-78.833,-5.178,18.284,-71.853,-62.987,-66.292,-321.09,-63.71,-60.891,-330.161,4532173.0,725182.625,4498683.0,819373.0,5425072.0,759028.5,5445587.5,853442.312,0.134,
3,2015-10-06 14:20:42,2015-10-06 14:30:42,6.74,8.29,-5.18,-2.869999885559082,-11.680000305175781,-16.6200008392334,2.18,rx_en,False,True,True,2.393,35.491,0.73,5.296,-2.0,-4.150000095367432,-1.600000023841858,2.934,248.916,1.89,2015-10-06 14:24:44.108000+00:00,3,6.75,8.283,-5.179,9.769,35.491,362,422,282,342,15.243,8.526,-14.107,34.833,8.609,-13.752,34.613,10.663,-20.227,27.066,10.663,-20.227,27.066,0.73,0.736,5.296,5.761,-3.29,15.115,-78.833,-5.178,18.284,-71.853,-62.987,-66.292,-321.09,-63.71,-60.891,-330.161,4532173.0,725182.625,4498683.0,819373.0,5425072.0,759028.5,5445587.5,853442.312,0.134,
3,2015-10-06 14:20:42,2015-10-06 14:30:42,6.74,8.29,-5.18,-2.869999885559082,-11.680000305175781,-16.6200008392334,0.887,va_cs,False,True,True,2.393,35.491,0.73,5.296,-2.0,-4.150000095367432,-1.600000023841858,2.934,248.916,1.89,2015-10-06 14:24:44.108000+00:00,3,6.75,8.283,-5.179,9.769,35.491,362,422,282,342,15.243,8.526,-14.107,34.833,8.609,-13.752,34.613,10.663,-20.227,27.066,10.663,-20.227,27.066,0.73,0.736,5.296,5.761,-3.29,15.115,-78.833,-5.178,18.284,-71.853,-62.987,-66.292,-321.09,-63.71,-60.891,-330.161,4532173.0,725182.625,4498683.0,819373.0,5425072.0,759028.5,5445587.5,853442.312,0.134,
3,2015-10-06 14:20:42,2015-10-06 14:30:42,6.74,8.29,-5.18,-2.869999885559082,-11.680000305175781,-16.6200008392334,4.18,bisection,False,True,True,2.393,35.491,0.73,5.296,-2.0,-4.150000095367432,-1.600000023841858,2.934,248.916,1.89,2015-10-06 14:24:44.108000+00:00,3,6.75,8.283,-5.179,9.769,35.491,362,422,282,342,15.243,8.526,-14.107,34.833,8.609,-13.752,34.613,10.663,-20.227,27.066,10.663,-20.227,27.066,0.73,0.736,5.296,5.761,-3.29,15.115,-78.833,-5.178,18.284,-71.853,-62.987,-66.292,-321.09,-63.71,-60.891,-330.161,4532173.0,725182.625,4498683.0,819373.0,5425072.0,759028.5,5445587.5,853442.312,0.134,
