mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection
3,2015-09-02 17:13:44,2015-09-02 17:23:44,1.35,10.97,-4.55,-4.309999942779541,11.960000038146973,16.0,5.354,bisection,False,True,False
3,2016-01-22 19:34:24,2016-01-22 19:44:24,4.6,-8.42,-3.96,-5.090000152587891,-43.25,19.0,10.180,shear,False,True,True
3,2016-01-22 19:34:24,2016-01-22 19:44:24,4.6,-8.42,-3.96,-5.090000152587891,-43.25,19.0,7.443,rx_en,False,True,True
3,2016-01-12 06:20:34,2016-01-12 06:30:34,9.74,-4.75,-1.43,9.130000114440918,18.6299991607666,13.920000076293945,2.914,shear,False,True,False
3,2016-01-22 19:34:24,2016-01-22 19:44:24,4.6,-8.42,-3.96,-5.090000152587891,-43.25,19.0,10.180,va_cs,False,True,True
3,2016-01-12 06:20:34,2016-01-12 06:30:34,9.74,-4.75,-1.43,9.130000114440918,18.6299991607666,13.920000076293945,0.784,rx_en,False,True,False
3,2016-01-22 19:34:24,2016-01-22 19:44:24,4.6,-8.42,-3.96,-5.090000152587891,-43.25,19.0,4.392,bisection,False,True,True
3,2016-01-12 06:20:34,2016-01-12 06:30:34,9.74,-4.75,-1.43,9.130000114440918,18.6299991607666,13.920000076293945,11.058,va_cs,False,True,False
3,2016-01-12 06:20:34,2016-01-12 06:30:34,9.74,-4.75,-1.43,9.130000114440918,18.6299991607666,13.920000076293945,1.670,bisection,False,True,False
3,2015-09-02 17:25:54,2015-09-02 17:35:54,1.24,11.01,-4.46,3.2899999618530273,3.619999885559082,7.300000190734863,2.316,shear,False,True,False
3,2015-09-02 17:25:54,2015-09-02 17:35:54,1.24,11.01,-4.46,3.2899999618530273,3.619999885559082,7.300000190734863,3.593,rx_en,False,True,False
3,2015-09-02 17:25:54,2015-09-02 17:35:54,1.24,11.01,-4.46,3.2899999618530273,3.619999885559082,7.300000190734863,10.528,va_cs,False,True,False
3,2015-09-02 17:25:54,2015-09-02 17:35:54,1.24,11.01,-4.46,3.2899999618530273,3.619999885559082,7.300000190734863,4.944,bisection,False,True,False
3,2016-02-10 03:50:44,2016-02-10 04:00:44,6.61,-7.06,-3.81,-9.529999732971191,-29.270000457763672,-0.6200000047683716,10.938,shear,True,True,False
3,2016-02-10 03:50:44,2016-02-10 04:00:44,6.61,-7.06,-3.81,-9.529999732971191,-29.270000457763672,-0.6200000047683716,7.352,rx_en,True,True,False
3,2016-02-10 03:50:44,2016-02-10 04:00:44,6.61,-7.06,-3.81,-9.529999732971191,-29.270000457763672,-0.6200000047683716,5.816,va_cs,True,True,False
3,2016-02-10 03:50:44,2016-02-10 04:00:44,6.61,-7.06,-3.81,-9.529999732971191,-29.270000457763672,-0.6200000047683716,5.744,bisection,True,True,False
3,2016-02-04 19:42:34,2016-02-04 19:52:34,3.76,-9.23,-5.24,4.53000020980835,-24.489999771118164,36.02000045776367,6.176,shear,False,True,False
3,2016-02-04 19:42:34,2016-02-04 19:52:34,3.76,-9.23,-5.24,4.53000020980835,-24.489999771118164,36.02000045776367,3.777,rx_en,False,True,False
3,2016-02-04 19:42:34,2016-02-04 19:52:34,3.76,-9.23,-5.24,4.53000020980835,-24.489999771118164,36.02000045776367,1.981,va_cs,False,True,False
3,2016-02-04 19:42:34,2016-02-04 19:52:34,3.76,-9.23,-5.24,4.53000020980835,-24.489999771118164,36.02000045776367,4.392,bisection,False,True,False
3,2016-10-08 16:33:54,2016-10-08 16:43:54,3.42,10.26,-4.59,2.6700000762939453,24.350000381469727,13.720000267028809,9.255,shear,False,True,False
3,2016-10-08 16:33:54,2016-10-08 16:43:54,3.42,10.26,-4.59,2.6700000762939453,24.350000381469727,13.720000267028809,5.101,rx_en,False,True,False
